iter,down_reward,up_reward,down_cos,up_cos,down_mse,up_mse
60,-0.4668285306857903,-0.32988597561830907,-0.011137618637369515,0.04698331442529096,0.0018908686372403744,0.012784479517055577
61,-0.7380666380930441,-0.44836384618224273,-0.009733143145947847,0.048380356140383836,0.0027800714215286616,0.014424296265591536
62,-0.3926362016984954,-0.6859310242850838,-0.009343070466144729,0.05085040477803768,0.0014111970187955106,0.014256070754648164
63,-0.8362371680246515,-0.46622536393807673,-0.007739235293708141,0.05216609635124484,0.0043282646805883705,0.014943145328002321
64,-0.3909990229620884,-0.43384861938173624,-0.007335700746011352,0.053063351561725924,0.0014755365300584472,0.014331752661006022
65,-0.886672996248109,-0.5580742785961668,-0.00570466122983698,0.054953844600283144,0.0038475594429110203,0.018456147040910677
66,-0.679499573739651,-0.41205823423923293,-0.004533628404119269,0.05618594896663854,0.002649344454406294,0.012838241801332652
67,-0.6756435801982845,-0.5593571847716542,-0.0034697365319990565,0.05792831401278086,0.0030071667202748874,0.015374771399286086
68,-0.48727148690872,-0.37387007843488984,-0.0028025278798499815,0.059024127679099606,0.0017448435049331257,0.013908241316335385
69,-1.2543167312243122,-0.48670547336473147,-0.00013170498707600731,0.06025479066737281,0.007338714859856094,0.015391190791805343
70,-1.2789773531457724,-0.48197583443601133,0.002640221537565838,0.061892093281564545,0.008251459025220367,0.01754322000186845
71,-0.5369465454802103,-0.36707399431307264,0.0035513559053487443,0.06271419106760971,0.002304194438124712,0.012855044828609526
72,-0.5940624596420425,-0.6788085990606478,0.0042285192662477955,0.06481473199441262,0.002101241491359829,0.01564266018575592
73,-0.40211369029735133,-0.7741433904037489,0.004670182714359467,0.06781721691780104,0.0013642461308455767,0.01678500174479886
74,-0.6543595170080564,-0.5094954865013979,0.0056524654148160415,0.06972979450179743,0.0023327981827826103,0.01587750169295042
75,-0.414237427783355,-0.6874756896252201,0.006101335618443622,0.07255593064971529,0.001567530063440557,0.01369548285738053
76,-0.5793100233969223,-0.6853954913336873,0.006876127096683317,0.07524921011430716,0.002202454391460613,0.019887571152328743
77,-0.9651347460632631,-0.4268375845221951,0.008728517700487992,0.076537320807975,0.005139899618864049,0.014165873994594017
78,-0.8612049368585695,-0.536435785260686,0.010486800244504256,0.07797562522772464,0.0036527627853442947,0.014197867145340166
79,-0.5845461005490256,-0.35238592541052777,0.011527455170910552,0.07895736984062111,0.002227059956993945,0.012349286886752084
80,-0.40211286856758643,-0.46393963668332283,0.011908403100538843,0.08023200915255455,0.0014365727470290193,0.015276486885931253
81,-1.1331369149117887,-0.4459815488530936,0.014373231792665843,0.08110461082290735,0.006931268314594727,0.016757317606036583
82,-0.9562255408496723,-0.3940664319060428,0.016281892224116107,0.08177865566511598,0.005881345909078743,0.013310639079981474
83,-0.3541047351566958,-0.7603189615031836,0.016779361228285196,0.08470785353702331,0.001241044327847183,0.014380520602526526
84,-0.5757898262487231,-0.544115837353848,0.017693568068999414,0.08649364832252547,0.001829126535854227,0.01751616156055368
85,-0.6348883861000822,-0.4621779641814872,0.018626300306302232,0.08770470493820662,0.002514844269651625,0.012819066886069671
86,-0.46432745525739244,-0.4150755861709372,0.019148594260190548,0.08851792451800859,0.0017499129683904476,0.014528141015033353
87,-0.4307429444180344,-0.6954788825282902,0.01969661156402464,0.09070679001557283,0.0017542694977215785,0.017264996659263284
88,-0.7597899619931541,-1.1008214726161736,0.02107041382333883,0.0949111253701755,0.0031022291816652937,0.023341206655337107
89,-0.7232101474635915,-0.8969864448454011,0.02229078630188882,0.09863281133633281,0.0030609562206022787,0.020856229540504253
90,-0.8431344793233824,-0.40367090800745414,0.023940623180093858,0.09940443076664977,0.003731099788780653,0.012053962577334378
91,-0.7262439528141137,-0.7264956974021354,0.02517386079614486,0.10198367974629201,0.0032208336243558207,0.015344915847342265
92,-0.3695711975911587,-0.47325969955582686,0.025728070456371217,0.10332638334063393,0.0014356018932452377,0.017234472155068983
93,-0.3336881495893603,-0.3205921856615555,0.025941347270540177,0.10418986995161159,0.0011310335357740944,0.014488640753845069
94,-0.6012722494010685,-0.3948347801460061,0.02690990793488244,0.10489695650306614,0.0018995977373128632,0.013892378691110777
95,-0.8259601884815426,-0.29557334713985545,0.028317751983673783,0.10546266537552297,0.003077973230916804,0.011254050915497955
96,-0.5590459831906366,-0.6880625236253024,0.02914648602652627,0.1080662795954705,0.0021023416789350997,0.01341117577110853
97,-0.6428409777386239,-0.3501481016616969,0.030050052756474353,0.10862033701656357,0.0027096965664129787,0.011986829970704195
98,-0.42462507944793354,-0.6004651299153015,0.030429560173405805,0.11025037670485852,0.0015599024884004027,0.016021149345469193
99,-0.6666847515137958,-0.38308468388919015,0.03158223159545542,0.11144583512465234,0.0026924861593539437,0.014177111671756271
100,-0.2732085991376603,-0.7538569403117649,0.03178130518318936,0.11388249071004798,0.001368842595013285,0.016596816761204752
101,-0.7448229959325603,-0.6784134970178943,0.033129671568262645,0.11633249561628815,0.002999757058021317,0.015341955596993454
102,-0.5730178590661582,-0.3251627080560089,0.034051050194246896,0.11692089806890531,0.0024091531137190067,0.013560418616476343
103,-0.5898825018856892,-0.9617248412575354,0.03484493704821845,0.12117554748330481,0.002262211654993171,0.016496655664772125
104,-0.3702428396900424,-0.4078686468295937,0.03516035288758001,0.12196862149103142,0.0012808038287585061,0.015280299812693205
105,-0.4447471570117273,-0.4454697310056134,0.03567161581324862,0.1232072342471006,0.0012762053347445271,0.013869835077510252
106,-0.8886305919954431,-1.001800044670289,0.037457181273028974,0.12737033388400434,0.004050929230972374,0.018833228935767114
107,-1.0677543628586876,-0.48194061892114765,0.03978937700387487,0.12837295566583,0.0053954356339252635,0.0168193260299779
108,-0.8470154641492782,-0.6162586586893744,0.04148888321079544,0.13040592237101864,0.003444893144979411,0.015482938426541628
109,-0.7170589132501273,-0.5866113354583073,0.04278640279263015,0.13278725663378296,0.0029040841903654547,0.01478307837695502
110,-0.5460245847171482,-0.35981070866116444,0.043578895980960326,0.13327034457110526,0.0019609485560479344,0.012650543340695505
111,-0.36963134009442505,-0.41721348744767617,0.04401634873544875,0.134112151525275,0.0014214328594490486,0.013049093149793425
112,-0.5277650374669848,-0.748480269186883,0.04458549971115451,0.13716940352835708,0.0020947607226668974,0.015890238228796736
113,-0.7723639382618933,-0.46045653953233795,0.04590194724561956,0.13879012572180383,0.003285288147876863,0.015034494484172075
114,-0.38479305519588053,-0.3759102425431629,0.04642887404582006,0.13952215276232777,0.001368581386324691,0.013564871783001833
115,-0.5580723447827597,-0.4661835269379885,0.0472471933426262,0.14083060221607166,0.0028209513516866016,0.018109822269399018
116,-0.7766884847698474,-0.6199726908282657,0.04857940024589149,0.14334179526245344,0.0033703947276877864,0.012269028021290028
117,-1.3769007181171482,-0.3298346156662881,0.05123594161456824,0.1440293709949093,0.008379413289835784,0.015450444568371033
118,-0.570140322556809,-0.408278703031084,0.052085778625262875,0.1454585161352575,0.002040407677139124,0.014371224781156778
119,-1.6423327119459548,-0.43047366554003064,0.05566118784904186,0.1465139453591748,0.013633764540215353,0.013639376916526653
120,-0.6157445550897697,-0.37811796569832656,0.0564472928824386,0.14735365172753892,0.002246361803440533,0.012484414930905996
121,-0.40456999591372467,-0.418082815410775,0.05677135440461734,0.14805741971524286,0.0013066187188698378,0.014346975930986057
122,-0.4782911391294996,-0.5036393255522329,0.05745832558086037,0.14943471045335255,0.001272775187393248,0.016654657998653618
123,-0.37399904968011133,-0.43740385827215117,0.05784369007825964,0.15071312526386077,0.0013410315319915386,0.012441026563245932
124,-0.4692018477391863,-0.35692786326027054,0.058438601397082575,0.15147045338216783,0.0016313467387154008,0.012495230376943469
125,-0.49374560246607324,-0.5593562439947288,0.05920934561113396,0.15319740263059964,0.0016382816155118892,0.014636391533678872
126,-0.44276530338367337,-0.38340398338956894,0.059691227524411396,0.15359566597602023,0.0016820313401198915,0.013418179256924127
127,-0.36482141704162274,-0.3481660638951347,0.06003655783342921,0.15404049580790122,0.0012561435844395546,0.014037765505974863
128,-0.3808504886801852,-0.7024891798184788,0.060510604673576364,0.15704515284697249,0.0010788705351455026,0.020567843273189515
129,-0.45211375804965026,-0.6223653929060838,0.06119574426416455,0.15918846528363778,0.0017164126347655254,0.015213889876937175
130,-0.44650363311069313,-0.48173087414979116,0.0617342360523749,0.1603120707568916,0.0016269783314186955,0.012559743058691198
131,-0.33786976889541104,-0.8858574310911631,0.0620581026204314,0.16367458753462755,0.0008809183436464789,0.018346138687676903
132,-0.4035418687985312,-0.5556830415364636,0.06249141142216191,0.16516270305406525,0.0013697783954099317,0.019549831781184343
133,-0.7321430265898402,-0.43120784534488676,0.06381409088145758,0.1659924945104711,0.002825601140460484,0.013954545417245681
134,-1.0324584261496064,-0.44447140618087394,0.06591045516338202,0.1666022555866985,0.005748159389918541,0.01748840060723891
135,-0.31270740773380623,-0.4225796341990407,0.06616046446729189,0.16748943538387048,0.0012472860389255535,0.016316145386023398
136,-0.509061722370532,-0.45862312108134107,0.06674596575728621,0.16876197753208275,0.001875456028606894,0.01648303643454942
137,-0.6063558264151058,-0.308633135326681,0.06755420623763503,0.16924512524034507,0.002029339971479246,0.011391180653164641
138,-0.47553120863536197,-0.5196770976334315,0.06827297670480055,0.17055452911208405,0.0018734307155372362,0.014131318534956546
139,-0.47863453580922743,-0.5048543924037145,0.0689568916847046,0.17188566451671497,0.0018967020300169957,0.01588397403521187
140,-0.4311795311149323,-0.6360534291125641,0.06941041683740079,0.17379006190218133,0.002224622204483883,0.015566447909279179
141,-0.5591624479921888,-0.3968306060086627,0.07042711953656429,0.1747196230994571,0.001975510971909901,0.01480922010453656
142,-0.3719788724627274,-0.565057409048932,0.07082469725631942,0.1762947193612048,0.0012120926972654686,0.01472800284296833
143,-0.443053894970653,-0.37249472610083767,0.07141658094458256,0.17717048708472566,0.0018032513099815227,0.01317102749743818
144,-0.4632528567373246,-0.3702784171799727,0.0721611365978867,0.1779145094927875,0.0017992877966899817,0.0144915630799241
145,-0.7283358752083342,-0.6161626454061013,0.07303534118951105,0.17993712559918412,0.00319617793875681,0.014883546844818844
146,-0.5675717476967104,-0.3177581074136047,0.07394445386852781,0.180780487374111,0.0018122993175833553,0.012229737144049728
147,-0.5728322291666137,-0.4109101352771994,0.0746664075954158,0.18157856618580592,0.00229701863504852,0.013785466364574893
148,-0.5208326454082057,-0.4862372442005479,0.07547245623757254,0.18288433810559823,0.001862121510058429,0.012460038281296016
149,-0.3569863952852547,-0.4736840274315573,0.07595553948494019,0.1841644805802593,0.0014395946097156432,0.018315486307226375
150,-0.3710284161697737,-0.45642623725865245,0.07626102955619621,0.18504290913031415,0.001394801695303526,0.014870017682425902
151,-0.5146728074988878,-0.3158509013358878,0.07684656675683472,0.1856107286266404,0.0016046206042537687,0.01436878157412968
152,-0.4768620095284762,-0.271922971151017,0.07734180932883636,0.1860341128840841,0.0017713966135793054,0.012085656857392607
153,-0.4298736570858758,-0.46264510706381146,0.0778774136173574,0.18714791285291166,0.0015831105622774073,0.014828483720435853
154,-0.33813557698324226,-0.4494579421753289,0.07813361728334697,0.18866986091696328,0.001259614874583624,0.01347832952708541
155,-0.47566672073391303,-0.40174812854097114,0.07866025642024246,0.18947987178310086,0.001570844843925001,0.015072501990926718
156,-0.5481437295903532,-0.5544589927637055,0.07925121723197467,0.1910580005443243,0.001966914988070193,0.014489717551376633
157,-0.6973449900737183,-0.5785150208616744,0.08064377126249692,0.19242037378473967,0.002853167016922797,0.01447636667116717
158,-0.42165425106797955,-0.3385197935471182,0.08117699111314744,0.19330164162519925,0.0013798315044266033,0.013517820827761621
159,-0.3578614020056315,-0.5514225718850945,0.081493887279045,0.19481279361663398,0.001072834039018469,0.01605634619858952
160,-0.3046733050949308,-0.6869147614178548,0.0817455742205755,0.19754837886239146,0.0012276805527683637,0.015605468711422286
161,-0.4058335230387743,-0.380178434577868,0.08224257680119623,0.19830383773674592,0.001503689313220166,0.012306937975860929
162,-0.414814058567492,-0.307677802171404,0.08257239768806474,0.1986313452422347,0.001182822220427369,0.014395285543563285
163,-0.6526073079673567,-0.580916079943472,0.08363522156458102,0.20074238852101395,0.0029413820727218886,0.014382908689835583
164,-0.3176541373644561,-0.28712779213803535,0.08406388975550708,0.201387972911026,0.0013074759242561042,0.012650476393529706
165,-0.8725650119043874,-0.4698036653202549,0.08566152018205868,0.2028270801063147,0.003694204118666787,0.013039405834912893
166,-0.36370820911088314,-0.34842454543536056,0.08592314781811204,0.20377115024803125,0.001239068561522113,0.01119076972785735
167,-0.4214587426344347,-0.3389020733914806,0.0861735619345257,0.2041633571295005,0.0017766976423615438,0.010566439409894062
168,-0.5469243936228382,-0.6082092157056782,0.0871573856136324,0.20649495971685422,0.0018087111875157655,0.01718970487101265
169,-0.5016007330712432,-0.34790248393392303,0.08796025427431635,0.20725064251873085,0.0019361018350547452,0.013938643637556375
170,-0.322868770821576,-0.5888732369059613,0.08821832079619708,0.20850527790524817,0.0012424394306199274,0.015554553431140955
171,-0.7782661325353724,-0.3059522957603797,0.08960892213512998,0.20882024108912894,0.003423108912402684,0.015147801447145443
172,-0.5221869409442943,-0.6651154233147228,0.09043264489431128,0.21143160187201013,0.0018750134828143512,0.017882334086086797
173,-0.32127014092697964,-0.3496975090659697,0.0906293700323212,0.21225389159298,0.0010552733076183692,0.013821465084238779
174,-0.747290183287202,-0.4782053876724186,0.0919528930329732,0.21293506552500324,0.0029697201810842872,0.013736096132544302
175,-0.4096885221377386,-0.5136961826868671,0.09243555521657407,0.2142270460698792,0.0015985042948065376,0.013454977962808807
176,-0.39567080893509404,-0.4218591227872373,0.09302197713556834,0.2149066076657769,0.0015319847366895855,0.015011817205645477
177,-0.44960946486244413,-0.5948837111280408,0.09366335598417916,0.21713407605365384,0.0015198073921860148,0.014691946935785724
178,-0.5058093499039206,-0.3304509296261616,0.09444027389700456,0.21779770616452085,0.002050937059256427,0.01331998165315581
179,-0.2932002149614553,-0.585378542535348,0.09471200789618749,0.2196657740997168,0.0009381672186533564,0.015813617925213116
180,-1.145174499371651,-0.32527100285265037,0.09711681790610961,0.22035627018157466,0.00548587786439959,0.0130573922976796
181,-0.6475594336937243,-0.5486135564456072,0.0981671760742596,0.22196216986521253,0.0027124680935665143,0.01429561115435582
182,-0.5229431791120676,-0.2831461242677279,0.0987976498172052,0.2223696353104688,0.0016602317838000282,0.012838594997452909
183,-0.41048647172214137,-0.38175321645106275,0.09902715767897505,0.22336438017083768,0.0011412941131333709,0.012736262742852852
184,-0.6148464592065164,-0.5581986681054029,0.10009530340206835,0.2248755233918065,0.00248051342608465,0.015323009140420351
185,-1.2313768649659875,-0.3651637225684706,0.10284742198514105,0.2255545094778686,0.007084835038962279,0.012207567452120765
186,-0.42776835477408964,-0.32025010130390075,0.10310464801730743,0.22586810960817444,0.0017123136029075078,0.013946113425592455
187,-0.7257536548966905,-0.39688598997522456,0.10439189532423954,0.2263020749021455,0.0038853731591473734,0.01477644359216342
188,-0.42335968679717845,-0.32960655362146757,0.1047792851884523,0.22660849820771223,0.0019975834868494243,0.014827264175354802
189,-0.7235351567482669,-0.6588473019743363,0.10597486087517516,0.22949599125447723,0.002821463617953003,0.017789789300921677
190,-0.9299790546052519,-0.8490115107936514,0.10788109483652057,0.2328951884601451,0.004047215574436276,0.016862045510728525
191,-0.5254552977279185,-0.3408960204994034,0.10870140141651842,0.23324874828265735,0.0017601888706797481,0.014863763865533086
192,-0.9148437943748408,-0.6178704748201858,0.1103997548703475,0.23455456860582877,0.00400054405555061,0.0157036693653714
193,-0.349637081750678,-0.3725964428632385,0.11063943853940443,0.23505864565548884,0.001023903676586591,0.015227162415796367
194,-0.5893819948555169,-0.47010325150554194,0.11163769129985239,0.23668934688390134,0.002446105980055281,0.015001345499042322
195,-0.33875435949804306,-0.6469859465552301,0.11190923934545974,0.23877512970851106,0.0012144973272817418,0.016901161147707268
196,-0.29854504113476843,-0.3156957354851131,0.11216882887935568,0.2391941853308343,0.0011614615018337728,0.012976258744383549
197,-0.6671647965873954,-0.3618477794158441,0.11341629350810678,0.2400932626583752,0.002646380477953772,0.01431518091598668
198,-0.7235921704096995,-0.5356959017846202,0.1146050013792009,0.24195246441451565,0.0029796419088222535,0.01387325309222884
199,-0.6470732979626175,-0.5493785137718399,0.11551304498137648,0.24340996493492523,0.0029806273891365012,0.014414032586688195
200,-0.428053183957526,-0.5059539086020524,0.11596016671599281,0.24495753939097478,0.0018103556698524335,0.011635047163447525
201,-0.6986470911710337,-0.32872388383201046,0.11706908065448682,0.245408412047741,0.0026118410676671706,0.013498791056324448
202,-0.5606518304119398,-0.5746378389944896,0.11790117538619344,0.2471682248045828,0.0023187355252912685,0.015182195160968144
203,-0.49103863096399447,-0.5507524894671076,0.11867803411192192,0.24913657737980338,0.0015225718166692003,0.013297408315263864
204,-0.4239020671723295,-0.4123430943106642,0.11915402298075939,0.25017754654813457,0.001614472607168211,0.012255362870185867
205,-0.3354563815021074,-0.3992836517466078,0.11938447449270859,0.2511986947520709,0.0012945414011808316,0.014729670883337879
206,-0.7110132616819045,-0.5821922411420613,0.12043833723276742,0.25287315588296744,0.0027342975034392114,0.013647540313399703
207,-0.6675930166406858,-0.4491522765847488,0.12166560214512465,0.25401213049058907,0.002537608526770427,0.013375367668040216
208,-0.45893537743171275,-0.4001592364348912,0.1222802236033496,0.2547481660711049,0.0019340636631927745,0.013923782961114777
209,-0.48741930470923545,-0.8228501201023493,0.12304674754686877,0.2577647649540428,0.001723034460661307,0.0166269133001809
210,-0.5618228024592752,-0.43215498195696495,0.12381120481597142,0.2587091434006132,0.0019977372389109564,0.013468173901809188
211,-0.332350824006243,-0.3645455363563411,0.12416215122777487,0.2593129953061805,0.001187634316583579,0.0130234663056974
212,-0.3837155760487497,-0.42074975536036296,0.1245844696522979,0.25993074849039277,0.0013339913908370746,0.01346292265609418
213,-0.5975777086844659,-0.33832619983041456,0.12536865171634326,0.2606404340717023,0.00207149419981619,0.01380982763254531
214,-0.3741902718331928,-0.5459027523333283,0.12588892463539295,0.2624520369057062,0.0013200984171501183,0.015346739451841548
215,-0.4620752270896062,-0.40943836654577126,0.12658585983081372,0.26320196688871295,0.0018143699176775565,0.012978363928940445
216,-0.46053307076373573,-0.3684356402776066,0.12728197521117451,0.2638723564072039,0.0017813515933392773,0.0140139314004399
217,-0.5307293955594998,-0.30524031036336363,0.1281553859877053,0.26424458178732474,0.002449433440658126,0.010776641797828222
218,-0.36116475913662993,-0.4528021290281406,0.12839223528382443,0.26531540725725267,0.0012457646324583358,0.01739668028222093
219,-0.40636638814321907,-0.3462153329403543,0.1288405871565282,0.26613264305212136,0.0011967128031628907,0.012346611889363444
220,-0.41088063623321214,-0.39614727771140534,0.12923655013143906,0.26686245987899765,0.0015806587390291469,0.013644271179808513
221,-0.5555011222517139,-0.32730559321809777,0.1300647555700281,0.267580012527935,0.0018281619457148337,0.012786505976391232
222,-0.537607525426231,-0.4064936144567098,0.1308799464512105,0.2684375504305211,0.0020909938544462934,0.01416419415520314
223,-0.3915804027091422,-0.38860217456466234,0.13134400207124558,0.26939774253423493,0.00172139597894942,0.01574118067651428
224,-0.48753541091402997,-0.3307727061070975,0.13184986164748194,0.26968746768055374,0.0018126806250318406,0.014587304282782682
225,-0.4688250826374414,-0.25161550186204257,0.13244119429992945,0.27013422688337624,0.001803438237515176,0.013666252654619791
226,-0.5721517116696944,-0.349888858937898,0.13322863247551242,0.2707223501752327,0.002003880406134655,0.010315287562956698
227,-0.32115897152566786,-0.321222023928588,0.1335278491503237,0.27119997880515007,0.0013509985898010916,0.013190352203899289
228,-0.45452180460144614,-0.3423377118749028,0.13395023565104738,0.2718826207125353,0.0013114059847484543,0.014910199154514565
229,-0.6089620518651258,-0.3529580677063398,0.1348068347218813,0.27262277677283575,0.0022267375180694215,0.012009027515087183
230,-0.7782749083971434,-0.483414288999684,0.1361944960476708,0.2736543225738568,0.0032675738302964494,0.013258548576830507
231,-0.421514722101948,-0.3308741076776732,0.1366913988643551,0.2743550259983152,0.0016183127762245703,0.013860485705982249
232,-0.6332824978788898,-0.26055348232693554,0.13769109456653417,0.2746275623997774,0.0029233372854513264,0.013687412115260806
233,-0.5967670304818573,-0.3047466051376541,0.13860408057688245,0.2750100522023464,0.002550251932969428,0.012594033765951952
234,-0.3409388622542008,-0.35566786624169255,0.13896400669955916,0.27587255757622925,0.0010798515808028253,0.01439127804240589
235,-0.500031380941421,-0.41364923654343205,0.13955526084065317,0.276756054007497,0.0018557189403571807,0.018031296568996477
236,-0.42303217541597676,-0.3338654405835985,0.1399839580351516,0.27709832195158646,0.0017385368546937916,0.015255785377619704
