iter,down_reward,up_reward,down_cos,up_cos,down_mse,up_mse
54,-0.8141837804033518,-0.3861928223592266,-0.1063908970483896,-0.03201101861981249,0.003541443525971265,0.012270151805905316
55,-3.0030169639094257,-0.40192521171369544,-0.10567769227456546,-0.03200865551659008,0.04072357783143738,0.013103260335919046
56,-0.7486280610279702,-0.33929783199708335,-0.10556677303925091,-0.03200070687998804,0.003015127518913421,0.010854952651671008
57,-0.6927016924055182,-0.5210137856360555,-0.10546060012228971,-0.03199497192421873,0.00278237754310666,0.01205226890769272
58,-0.7781544390103868,-0.46952795145814663,-0.10535266159946301,-0.031989876765319655,0.00280438523227891,0.012551583310383065
59,-0.672108474780154,-0.3600653695028767,-0.10524103409598227,-0.03198268718619217,0.0028703934659709837,0.009567656604328637
60,-1.4339262688178667,-0.344281895813617,-0.10493280067477376,-0.03197725725824397,0.009640563517058706,0.012031409959088038
61,-2.2165620308637632,-0.45279382076518243,-0.10441190333129456,-0.03196854580596893,0.020638853397943198,0.014407489491305946
62,-0.9564576963782421,-0.37528042582950816,-0.10423224113339498,-0.03195767453597888,0.004280353862410915,0.011213591803770228
63,-2.8586529589646883,-0.3083739498194317,-0.103559293128128,-0.03195560956109469,0.03415834229657114,0.011306312856853776
64,-0.755781906187173,-0.3365017058488379,-0.10342629940206517,-0.03195347832665802,0.0032057967898353194,0.012746539878506359
65,-0.9329465911988551,-0.33964698302517954,-0.10324026978924493,-0.03195095808965665,0.0043851229331214065,0.01251526516579302
66,-0.6983102151199853,-0.274141238635084,-0.10311563150844323,-0.03194837812400906,0.0028647354036647936,0.009684285099926197
67,-2.085828760476011,-0.36496709408407246,-0.10268136944087915,-0.03194273138458458,0.026290593576023515,0.010868101744502368
68,-1.459250137964877,-0.3087514498241419,-0.10236538977413961,-0.03193627272058172,0.009909699525062638,0.0098599859635529
69,-1.3679214764720122,-0.3608049339709828,-0.10209506408881455,-0.03193162953322688,0.00924748841527279,0.010602476158254525
70,-4.322252415629519,-0.33846221776509694,-0.10108163392987096,-0.03192907930150661,0.1004318857715852,0.011528330870340905
71,-0.7040458026893566,-0.2753820550058105,-0.10093889660347782,-0.03192470065413396,0.002928290979277458,0.0120334810312734
72,-0.7629448984358792,-0.3996761999898494,-0.10081915740069632,-0.0319260805492677,0.002989955256847645,0.015451219690857037
73,-1.067091657282572,-0.36514988981129487,-0.10059253825257682,-0.031920654249554925,0.005270919757017179,0.01125923494249487
74,-0.5373623996470513,-0.32906873855537466,-0.10052708245350463,-0.031917421502977446,0.0017514800579628547,0.011506408008109826
75,-1.286153793363466,-0.3063512330871343,-0.10026865999662053,-0.031913230140565886,0.006980262704010729,0.010421119119421021
76,-1.4142473295305533,-0.399421925932739,-0.09997924958974479,-0.03190833728528589,0.00873694698844728,0.011806171675432584
77,-0.8315080712131309,-0.29188912687588725,-0.09982894287203686,-0.03190499310969058,0.0037843044145048762,0.00963540735435575
78,-1.5736549172815772,-0.5012357067428229,-0.0994547459999161,-0.03189956718400806,0.01051900225429306,0.01574302207257097
79,-1.7531905506855652,-0.27928444205772884,-0.09905417702559463,-0.03189548088502363,0.01495567909511336,0.009952398336755968
80,-0.9344201873384945,-0.3587841568724681,-0.09887392550741322,-0.03189259675043016,0.0040271609064369464,0.01214039846474162
81,-3.8406413459481437,-0.4292643989989346,-0.09797925267680585,-0.03188645642291834,0.08272494594071593,0.013904605673090214
82,-0.9567632715006061,-0.43263450749172305,-0.09780718945288217,-0.03187897451896551,0.005517623997457161,0.011086334870524026
83,-0.8442821687984764,-0.48734075776759833,-0.09762842058959204,-0.03187031474690961,0.003606477417231442,0.012246452707249694
84,-0.7575398749735369,-0.408245496678955,-0.09748189893331927,-0.03186294056921243,0.0029566461870188243,0.011440222132092765
85,-0.8789221124760892,-0.37489221363473596,-0.09731981740539739,-0.03185900974785583,0.004354418648636666,0.011913032027263652
86,-0.8453380848985547,-0.3639457113214306,-0.09716797253784754,-0.03185247094243734,0.0037608230822388754,0.011736647452500002
87,-1.084715647840598,-0.4499100080651582,-0.09693814945032368,-0.03184459496193179,0.006186032286462203,0.012529061504727679
88,-0.7145996662667683,-0.46484709093718507,-0.09681646212028781,-0.03183945266363752,0.0031081430006415717,0.015205393219707998
89,-2.4353970361703943,-0.42863558457214007,-0.0962795302312049,-0.03183799016799546,0.026884437410892324,0.01074591897980579
90,-2.545384057345445,-0.2827062408090095,-0.09570900105957332,-0.03183662732833766,0.03165138612925835,0.009803682654677532
91,-1.1385326394475432,-0.41481401602415463,-0.09546129252484538,-0.03183360008256345,0.006325883514807668,0.012945187569520481
92,-0.7216907175959154,-0.3746074452104403,-0.0953102953438875,-0.031828689570517106,0.0032616952098576523,0.012313253302444288
93,-0.6165998931029179,-0.2910831973981507,-0.09521761419164738,-0.03182157119664646,0.0019646237925104327,0.011540077512141755
94,-0.739393027131126,-0.3986908165237859,-0.09507900188875888,-0.031820185356820095,0.0029199687322643683,0.011996504231237675
95,-0.736756878222212,-0.284809172318292,-0.094963497024239,-0.031816625942943814,0.0026098162252131173,0.010317374039749572
96,-1.597782923714888,-0.29600306116951225,-0.09460689038822306,-0.031815038293039416,0.011831721096241154,0.010635651706117768
97,-2.0285016695175213,-0.3338781908669187,-0.09417650661771063,-0.03181449306162914,0.02037421213182897,0.012228959314164714
98,-0.6960843741409816,-0.4109140276220847,-0.09406863725990192,-0.031813097934395164,0.0027304810749628652,0.0115799827165757
99,-1.3784883820908975,-0.35423977816878993,-0.09375752830620115,-0.03180445463159654,0.009848507681624524,0.009813872368161503
100,-0.3799747703708907,-0.49716451481753143,-0.09370521572353231,-0.03180252781384696,0.0016110950342724255,0.015480022746799198
101,-0.6924123910387512,-0.38445338048395683,-0.09358209240267915,-0.03179639709893324,0.002784621823808185,0.012451892005128334
102,-0.6419648718107049,-0.28833545721769027,-0.09346664041130098,-0.03179442950676832,0.003346835735500928,0.01138980300146488
103,-1.7105264372854139,-0.3775578818437856,-0.09309360002486192,-0.031787574007204916,0.012780307736819008,0.01096911875389485
104,-0.9933360886351923,-0.4256926164081017,-0.0929042052559246,-0.031782719367297554,0.004677327782296587,0.012390897010638299
105,-1.4738682690560037,-0.3341780288320814,-0.09260305201797493,-0.031779060796769655,0.010117876509743886,0.009949908184637367
106,-1.9197212723130879,-0.3516794368054179,-0.09213340991821968,-0.03177601949633377,0.015696605612042898,0.011813575035532193
107,-1.1836802298952693,-0.5104724988628363,-0.09189346033229719,-0.031767120260695426,0.006474531348750462,0.014566453786687686
108,-0.9058822347190264,-0.38068480058594306,-0.09170782389265539,-0.03176226694707066,0.0035097669137258013,0.011892529661835393
109,-1.705960589218854,-0.31427527482280554,-0.09130615053659609,-0.03175742024756601,0.013559989242246587,0.011894065688003514
110,-0.7227026341653782,-0.4282133773066404,-0.09118054356766563,-0.03175518632182947,0.002991493387031153,0.011957704858779646
111,-0.4075924958057234,-0.4003932406507134,-0.09113030758282743,-0.03175067774587369,0.001459390353523801,0.010239645284465086
112,-0.7832263260838059,-0.40485584769336835,-0.09100803163738876,-0.03174529850607183,0.0029546048089334463,0.012757897969802435
113,-0.7702143840544077,-0.39206043080424574,-0.09086817262692838,-0.03173707695707446,0.003312713889729789,0.01264686987963297
114,-0.8496894793170254,-0.3237540279349815,-0.0906889151397287,-0.03173296530002403,0.003988610218609297,0.010551088652939111
115,-1.2385854843218702,-0.5051956287789416,-0.09042221414967604,-0.03172483804572135,0.008009479621009183,0.012833349767054738
116,-0.7711559493317885,-0.27712404762961845,-0.09030291426197051,-0.03172200204013603,0.0032854489139508645,0.009702945498625945
117,-5.899427106312204,-0.3289986150035763,-0.08896519907221644,-0.03171605896500248,0.18103580584393317,0.00982467452024941
118,-0.8011030912833811,-0.3044421979209792,-0.08881768180686636,-0.03171256746121013,0.003134124207729341,0.010871216717934376
119,-1.7842546019549805,-0.3922662796476743,-0.08844883034675129,-0.0317019281253712,0.01623460690560454,0.011791606800164995
120,-0.6506577746212753,-0.2996496717835722,-0.08835707313357405,-0.031700528230516896,0.0030033300102422942,0.009858426808024746
121,-0.6769306259939252,-0.41790379243276926,-0.08825173373877795,-0.03169639257758054,0.002605937131673216,0.013080075413995088
122,-1.4363736613730111,-0.4415608772924061,-0.08792317468683303,-0.031691138443422494,0.008542402458156188,0.013587625423635692
123,-0.5241666259268464,-0.38206045583796505,-0.08784823805121673,-0.03168418187964989,0.0020304575326623355,0.012609818455752575
124,-0.6313190920785446,-0.32167066228135366,-0.08775030909762918,-0.031678758289249015,0.0023928001303950017,0.010309733239656853
125,-2.1826266311256455,-0.41491416569798717,-0.0872391136455075,-0.03166644343927605,0.022374828172041627,0.011809219160343457
126,-0.8486580893126626,-0.5898044569644494,-0.08708780420902763,-0.03165613315590924,0.0036913064177368916,0.014167526102804518
127,-0.44076520031379135,-0.36299739827248995,-0.0870342247038049,-0.031652511868099725,0.0014189245887626482,0.012242937886380156
128,-0.5140790229658202,-0.39557220518521663,-0.0869450539402404,-0.03164619335294501,0.0017099325360353031,0.010730548867545363
129,-1.3958207492726293,-0.3468380330243456,-0.08662132615381263,-0.03164493736134645,0.009307750278810343,0.010888262424668253
130,-1.5400316374377532,-0.3663497294417684,-0.08628447351278984,-0.03164137071825674,0.010260972643885972,0.010899544438833222
131,-0.31673027850129165,-0.3825040128499366,-0.08625593885908484,-0.03163845983376599,0.0008377259209057863,0.01366069789885212
132,-0.4769390933378262,-0.5000629283270756,-0.08619088105251534,-0.0316338595616861,0.001660772782826289,0.01272343792982498
133,-3.1020297859809407,-0.3524563785835921,-0.08546436532119128,-0.031630592457787945,0.05012824629095783,0.01113561736185909
134,-1.221859124316705,-0.48699963873967733,-0.08523013671034523,-0.03162171942371914,0.010304672165950355,0.013798011139578886
135,-0.7736712056218263,-0.4507903074732574,-0.08507918295552053,-0.03161681202667738,0.0031220537672233773,0.012041339215712588
136,-1.42814965815605,-0.37655846599135506,-0.08476206725792639,-0.03160979567818422,0.008711263144052172,0.011882048873805597
137,-0.6338867767812232,-0.3405602603268226,-0.0846771561575917,-0.03160765433464109,0.0023244855305380842,0.008698509099300226
138,-1.0959660883632374,-0.5176914300509013,-0.0844300766810398,-0.03160278561927074,0.006024918461678002,0.012425348929760714
139,-1.608930180633665,-0.37875209154843464,-0.08407655357325117,-0.0315971987871791,0.011464508898269042,0.012314803640670158
140,-0.7360823622958415,-0.49209380924148144,-0.0839505574185961,-0.031589960432127945,0.003986616428705421,0.012544744507849976
141,-2.2724205785577754,-0.44868084298026806,-0.08340703026426054,-0.031579747642867535,0.02349167627997188,0.01441916377124853
142,-0.9939783979983172,-0.39942633662156235,-0.08320040806878246,-0.031580451756081276,0.0045040958156507375,0.01260425272897749
143,-0.7383372770937615,-0.3116841013568765,-0.08304816179236262,-0.03157724367134962,0.003651542429996417,0.011086897022810589
144,-2.167672822017201,-0.41703201459583683,-0.08252476724764965,-0.03157150164175248,0.021053984136465535,0.01166704350073283
145,-0.7628734671333873,-0.3512936504366585,-0.08242402517537475,-0.03156664185894057,0.003587564839843661,0.011247378005989617
146,-0.5471108691323534,-0.3173766958975994,-0.0823388988906818,-0.03156236952820848,0.0017983360277463022,0.010159765239899808
147,-1.480986384814321,-0.4026158425565407,-0.08203895524568673,-0.03155791262681605,0.011163006239494186,0.012717470510053383
148,-0.5553175059150912,-0.4263696716970568,-0.08194872385187965,-0.03155324527526832,0.0023391637831981856,0.011073225547974505
149,-0.8420486384397946,-0.35217916448799325,-0.08175924341628701,-0.031552395003347194,0.004105772858901674,0.012871161251188697
150,-0.613273523761487,-0.343897702931094,-0.0816646447159877,-0.03155082021779539,0.002219038555807719,0.012831741089680422
151,-1.0499916453611917,-0.30404885456020786,-0.08147886943356235,-0.03154816936559362,0.005513892692343428,0.011167866922408025
152,-1.5554824268720133,-0.2815120631489182,-0.08115041615195906,-0.031547533639022,0.010677119330342199,0.011655036012460084
153,-0.5379617825404466,-0.37679963365853725,-0.08107298900433876,-0.031546211280383145,0.0021608393122390934,0.012132401018850917
154,-0.40345899816177333,-0.23702752250339473,-0.08102313931911655,-0.031545297355101164,0.0013976119251785516,0.010162323019821722
155,-1.840907919992202,-0.3782452437338499,-0.08059681685028534,-0.031538327264338896,0.014159603030566535,0.011255480691593473
156,-2.2556594536602477,-0.4393798484443004,-0.08010410861610567,-0.03152978445255246,0.022631537644068257,0.01240519090149472
157,-2.9551700532343754,-0.5378605750376173,-0.07938942712513344,-0.0315281969745537,0.03933700156391131,0.013923942412611984
158,-1.6953758982169989,-0.3236428784326681,-0.0789984411914372,-0.031525706044698995,0.012699524616824437,0.009924546078367713
159,-0.627539246160836,-0.4023417559728127,-0.07889470067337948,-0.031520282794754044,0.0021377259202901987,0.013708630422430573
160,-0.7869561882781354,-0.3262729833458308,-0.0787354961318116,-0.03151920064030354,0.003625434883090363,0.010409992474622638
161,-0.3840604321695101,-0.4100014438764621,-0.07869575557341152,-0.03150980208002812,0.0014143335809718963,0.011771443830709417
162,-0.431077185368619,-0.35090753372012684,-0.07864470516120224,-0.03150845914729502,0.0013189612293651744,0.011864206295996367
163,-2.2832985023531416,-0.36853603864775286,-0.07811521270286785,-0.031507132726243954,0.02235290976294609,0.01310748362535977
164,-0.3282817429932238,-0.27060589501319,-0.07806734479382202,-0.031506093394832915,0.0012997309252625652,0.01058188372206693
165,-0.8767887893257411,-0.36849280967315134,-0.07791403947045723,-0.031499608941060436,0.0039709531383522985,0.013045667482978552
166,-0.7809054354829786,-0.3223914141373918,-0.07777666283273899,-0.031494765012017076,0.003336139239606954,0.010744504543194967
167,-0.7550693611376996,-0.40608281244971683,-0.07766434538911468,-0.03149263375925818,0.003220782215204912,0.013196498576006965
168,-0.6614530444539146,-0.30141885634168214,-0.07754162126881839,-0.03148971553379705,0.002343439932233185,0.010971271036533352
169,-1.3701162508879874,-0.3631695362726396,-0.07721692136250345,-0.0314812199511148,0.007849233896993182,0.012033171349436201
170,-1.10399582150688,-0.44156423112431853,-0.07697659186605063,-0.031477825880920754,0.005527848139006619,0.012699797803174378
171,-0.8176388456474538,-0.3399498612583953,-0.07683847666868152,-0.031473302662993884,0.0036888465821058427,0.010903735641463418
172,-2.390294943607241,-0.39012659853365905,-0.07626029397095764,-0.03146661889783452,0.02726607449572867,0.011956904647518557
173,-0.8358558189163283,-0.38985395252429944,-0.07609247895030544,-0.03145914148690535,0.003326693778689419,0.01197746862179836
174,-2.7099017403131582,-0.43326365006421863,-0.07546587885026228,-0.031460708510657596,0.03351124938462813,0.0148870424678222
175,-0.4634594258574709,-0.3629343283063087,-0.07539518338316047,-0.031458447353457125,0.0019963666935730803,0.012153418205835084
176,-1.6010077496907915,-0.39276378525073524,-0.0750266647164684,-0.031454185343147825,0.01168181222938213,0.012306415370171112
177,-0.4426340770602794,-0.3556593305207956,-0.07496794244377732,-0.03144937349818008,0.0015490284346925509,0.010553458360155669
178,-2.269637902546113,-0.2975552246056073,-0.07444480917099061,-0.031446466757472376,0.022372758445438998,0.010572492033854476
179,-0.5955317244360326,-0.3413398769375964,-0.07433253560312245,-0.03144493312223782,0.0019556399882493447,0.011675640682801929
180,-1.4344257302217316,-0.306688430861154,-0.07403380059520111,-0.03143952280323007,0.00889001184882238,0.01035154796553901
181,-0.9046927412831183,-0.4860279229514275,-0.07385783723559697,-0.03143235776808263,0.005718138697431233,0.014080979244610983
182,-0.6353772602480331,-0.2784108527897898,-0.0737583379414211,-0.03143043182971827,0.002085772449296678,0.01130209840016218
183,-0.7329110656958466,-0.35001749162837603,-0.07364351353701525,-0.03142224981994377,0.0027464867109745234,0.01182196190583351
184,-0.707618342707131,-0.4501192256173767,-0.07352454051315886,-0.031418313223854744,0.0030320184120969946,0.014192165746648666
185,-2.0834167162410284,-0.34917313967430635,-0.07308132569601278,-0.03141480175403532,0.024330651526833096,0.011289327084604374
186,-1.107580710049277,-0.38044844375498593,-0.07288157522673046,-0.0314118822575891,0.005994098626844376,0.009996901451830844
187,-1.9691253396672042,-0.41752879551927885,-0.07241821161901593,-0.031410661025903154,0.018824177841905713,0.010124925540553317
188,-0.41731165593591124,-0.4626966529436667,-0.07237725444124975,-0.03140542540493695,0.0020542108800068485,0.014234707416206745
189,-0.8471319121917538,-0.3274574752704614,-0.07222570192766653,-0.03140279917479629,0.00397033456157177,0.01106147218262924
190,-1.1784831085668834,-0.43619198995356306,-0.07198436820416373,-0.03139585445031112,0.007537662122437235,0.012217958418880705
191,-2.3152050918985334,-0.3851050714470536,-0.07144097236810842,-0.03139513272779912,0.026142331778308842,0.011858458280882446
192,-1.0999967060649105,-0.5344387590772398,-0.07124329570961169,-0.031393316202653544,0.006005800185148821,0.014901777027158348
193,-0.7288325775314111,-0.38793069370888983,-0.0711196592203986,-0.031390158840435396,0.002962265320522814,0.013691775781550898
194,-0.958012249490053,-0.3138598289131925,-0.07091874865508362,-0.03138588768659485,0.005058867535689413,0.011191825816680932
195,-1.0363229630330553,-0.3700615825738917,-0.07070413958065529,-0.03138194801286284,0.005192763538522814,0.010901641820561548
196,-0.3577218968521592,-0.4079259424695018,-0.07066142238392013,-0.0313732756477974,0.0013190559705035369,0.011947087602965877
197,-0.773504040367174,-0.27962599026682133,-0.07052121284775538,-0.03137150071624827,0.0031174326840159045,0.00959424358635101
198,-0.760110731161459,-0.3216811107304212,-0.07039724108635025,-0.031365010485206,0.0030570066540765357,0.00931420493586314
199,-2.0613226079586124,-0.40494281811429494,-0.06995216414850619,-0.03136175944051385,0.02087353938480734,0.012358766945959512
200,-0.459167228541042,-0.37398324716131137,-0.06989682504055303,-0.03135758849345861,0.0019891143629319585,0.009664618316368518
201,-1.245358912274726,-0.3900108434535045,-0.06963277357687367,-0.0313504009950581,0.006667125752856004,0.010831778452190724
202,-0.6671283228338988,-0.44390577339435533,-0.06951972685263869,-0.031342099509199806,0.0029320967501192782,0.012212662080402422
203,-0.5363334383086418,-0.37720270852759596,-0.06943167816425683,-0.031338958263083604,0.0019714768846867694,0.010785911017257154
204,-1.7855849364351608,-0.4182218829452444,-0.06900806199861195,-0.03133632358511062,0.013581618563283411,0.012789379314455968
205,-0.9094453693638191,-0.3537030909725545,-0.06881613013508942,-0.0313323096622119,0.004078367164107814,0.011459601938842994
206,-0.6821482200926398,-0.3770727524609466,-0.06872074389037894,-0.03132650071004319,0.0024155767073683614,0.012653181167526308
207,-0.6813849077611112,-0.35301763747641335,-0.06860526390537391,-0.031317054655207975,0.002350372587842553,0.011821585679807251
208,-1.3649762089292008,-0.4011844606291711,-0.06829455697080923,-0.03131227362813559,0.008694637001119096,0.013817459465676595
209,-1.3927596062969867,-0.43855985868453967,-0.0679888876340892,-0.031306161460669085,0.008846645595247957,0.012482502574665448
210,-0.5574023278872755,-0.37177726724859606,-0.06791267356075313,-0.03130354658562774,0.001956590385249601,0.01331375635077073
211,-0.4907832304967167,-0.36355592915909885,-0.06783171688554114,-0.03130237961229629,0.0018190208374987886,0.011074133945299188
212,-0.5400375221426255,-0.351836349805208,-0.06775151802605789,-0.03129792375405176,0.002203547831465873,0.010719342859586376
213,-1.0018628587983431,-0.42710456017170384,-0.06756452471005918,-0.0312906167641083,0.004668797844972129,0.012677620555943379
214,-0.5044787272743588,-0.3287374009419234,-0.06747801232155827,-0.03128755556400196,0.001983344366957645,0.010467201473094032
215,-2.232472920826275,-0.4141619776057645,-0.06693986816576376,-0.03128127713617199,0.020427912487032875,0.010608907859674265
216,-1.605599520168022,-0.32952917139256327,-0.0665588424850356,-0.03127801748084567,0.011385938159151177,0.010456605639857359
217,-0.6172544120573089,-0.3032842786512744,-0.06644699644103196,-0.03127547663714643,0.0028614968582749405,0.011194452798919858
218,-0.9868615776036559,-0.4444498286436349,-0.06624877890224953,-0.031267983891777845,0.004695513133508423,0.01278968269288961
219,-0.5546822704098793,-0.33401131156274916,-0.06615525503469438,-0.0312614397935408,0.0018109245598147766,0.010942692627046635
220,-0.7990669378231062,-0.35184135876129935,-0.06601380950270372,-0.03125677125012482,0.003515006534309007,0.011576985742461281
221,-0.5788102565715995,-0.30558062357116833,-0.06592712648822627,-0.03125537250568581,0.0019897242245880014,0.01141961745407548
222,-0.7284595718745398,-0.36032358519463736,-0.06578690762920873,-0.03125162764312508,0.002992327628939164,0.013561829100488736
223,-0.8394663300926241,-0.4874250634480921,-0.06560174174097352,-0.03123801817925084,0.00434234459144174,0.014528673915185726
224,-0.6152502513637064,-0.3670555348949137,-0.06550964814150372,-0.031236119923036508,0.0026477682539962984,0.012102639382989907
225,-1.1193741463447735,-0.319267706011781,-0.06526862266461121,-0.031229576348384438,0.005777022912671593,0.011091946525144052
226,-0.9573919334327784,-0.32678219799590325,-0.06507637252976511,-0.031224030967381102,0.004346141212503234,0.009718592705098953
227,-0.829530035755686,-0.3359783475843417,-0.06490750954278755,-0.031218406237065534,0.003837830420171957,0.010625700859863335
228,-0.4532795655119614,-0.4707683807961105,-0.06486578323707091,-0.03120569894157886,0.001197255869373215,0.013148122864797801
229,-0.6605921660887915,-0.3359031322976464,-0.0647688426589503,-0.03120094617073422,0.0022406680937057874,0.01090740320432217
230,-1.0087567679231857,-0.3379234072372516,-0.06456126868069692,-0.031196931739154013,0.0050152840904636314,0.011888930220303835
231,-0.4601037176341663,-0.34042406070198067,-0.0645055878814066,-0.03119044321672107,0.0017769008529511156,0.011437242204448162
