iter,down_reward,up_reward,down_cos,up_cos,down_mse,up_mse
64,-0.3909990229620884,nan,-0.007335700746011352,nan,0.0014755365300584472,nan
65,-0.886672996248109,nan,-0.00570466122983698,nan,0.0038475594429110203,nan
66,-0.679499573739651,nan,-0.004533628404119269,nan,0.002649344454406294,nan
67,-0.6756435801982845,nan,-0.0034697365319990565,nan,0.0030071667202748874,nan
68,-0.48727148690872,nan,-0.0028025278798499815,nan,0.0017448435049331257,nan
69,-1.2543167312243122,nan,-0.00013170498707600731,nan,0.007338714859856094,nan
70,-1.2789773531457724,nan,0.002640221537565838,nan,0.008251459025220367,nan
71,-0.5369465454802103,nan,0.0035513559053487443,nan,0.002304194438124712,nan
72,-0.5940624596420425,nan,0.0042285192662477955,nan,0.002101241491359829,nan
73,-0.40211369029735133,nan,0.004670182714359467,nan,0.0013642461308455767,nan
74,-0.6543595170080564,nan,0.0056524654148160415,nan,0.0023327981827826103,nan
75,-0.414237427783355,nan,0.006101335618443622,nan,0.001567530063440557,nan
76,-0.5793100233969223,nan,0.006876127096683317,nan,0.002202454391460613,nan
77,-0.9651347460632631,nan,0.008728517700487992,nan,0.005139899618864049,nan
78,-0.8612049368585695,nan,0.010486800244504256,nan,0.0036527627853442947,nan
79,-0.5845461005490256,nan,0.011527455170910552,nan,0.002227059956993945,nan
80,-0.40211286856758643,nan,0.011908403100538843,nan,0.0014365727470290193,nan
81,-1.1331369149117887,nan,0.014373231792665843,nan,0.006931268314594727,nan
82,-0.9562255408496723,nan,0.016281892224116107,nan,0.005881345909078743,nan
83,-0.3541047351566958,nan,0.016779361228285196,nan,0.001241044327847183,nan
84,-0.5757898262487231,nan,0.017693568068999414,nan,0.001829126535854227,nan
85,-0.6348883861000822,nan,0.018626300306302232,nan,0.002514844269651625,nan
86,-0.46432745525739244,nan,0.019148594260190548,nan,0.0017499129683904476,nan
87,-0.4307429444180344,nan,0.01969661156402464,nan,0.0017542694977215785,nan
88,-0.7597899619931541,nan,0.02107041382333883,nan,0.0031022291816652937,nan
89,-0.7232101474635915,nan,0.02229078630188882,nan,0.0030609562206022787,nan
90,-0.8431344793233824,nan,0.023940623180093858,nan,0.003731099788780653,nan
91,-0.7262439528141137,nan,0.02517386079614486,nan,0.0032208336243558207,nan
92,-0.3695711975911587,nan,0.025728070456371217,nan,0.0014356018932452377,nan
93,-0.3336881495893603,nan,0.025941347270540177,nan,0.0011310335357740944,nan
94,-0.6012722494010685,nan,0.02690990793488244,nan,0.0018995977373128632,nan
95,-0.8259601884815426,nan,0.028317751983673783,nan,0.003077973230916804,nan
96,-0.5590459831906366,nan,0.02914648602652627,nan,0.0021023416789350997,nan
97,-0.6428409777386239,nan,0.030050052756474353,nan,0.0027096965664129787,nan
98,-0.42462507944793354,nan,0.030429560173405805,nan,0.0015599024884004027,nan
99,-0.6666847515137958,nan,0.03158223159545542,nan,0.0026924861593539437,nan
100,-0.2732085991376603,nan,0.03178130518318936,nan,0.001368842595013285,nan
101,-0.7448229959325603,nan,0.033129671568262645,nan,0.002999757058021317,nan
102,-0.5730178590661582,nan,0.034051050194246896,nan,0.0024091531137190067,nan
103,-0.5898825018856892,nan,0.03484493704821845,nan,0.002262211654993171,nan
104,-0.3702428396900424,nan,0.03516035288758001,nan,0.0012808038287585061,nan
105,-0.4447471570117273,nan,0.03567161581324862,nan,0.0012762053347445271,nan
106,-0.8886305919954431,nan,0.037457181273028974,nan,0.004050929230972374,nan
107,-1.0677543628586876,nan,0.03978937700387487,nan,0.0053954356339252635,nan
108,-0.8470154641492782,nan,0.04148888321079544,nan,0.003444893144979411,nan
109,-0.7170589132501273,nan,0.04278640279263015,nan,0.0029040841903654547,nan
110,-0.5460245847171482,nan,0.043578895980960326,nan,0.0019609485560479344,nan
111,-0.36963134009442505,nan,0.04401634873544875,nan,0.0014214328594490486,nan
112,-0.5277650374669848,nan,0.04458549971115451,nan,0.0020947607226668974,nan
113,-0.7723639382618933,nan,0.04590194724561956,nan,0.003285288147876863,nan
114,-0.38479305519588053,nan,0.04642887404582006,nan,0.001368581386324691,nan
115,-0.5580723447827597,nan,0.0472471933426262,nan,0.0028209513516866016,nan
116,-0.7766884847698474,nan,0.04857940024589149,nan,0.0033703947276877864,nan
117,-1.3769007181171482,nan,0.05123594161456824,nan,0.008379413289835784,nan
118,-0.570140322556809,nan,0.052085778625262875,nan,0.002040407677139124,nan
119,-1.6423327119459548,nan,0.05566118784904186,nan,0.013633764540215353,nan
120,-0.6157445550897697,nan,0.0564472928824386,nan,0.002246361803440533,nan
121,-0.40456999591372467,nan,0.05677135440461734,nan,0.0013066187188698378,nan
122,-0.4782911391294996,nan,0.05745832558086037,nan,0.001272775187393248,nan
123,-0.37399904968011133,nan,0.05784369007825964,nan,0.0013410315319915386,nan
124,-0.4692018477391863,nan,0.058438601397082575,nan,0.0016313467387154008,nan
125,-0.49374560246607324,nan,0.05920934561113396,nan,0.0016382816155118892,nan
126,-0.44276530338367337,nan,0.059691227524411396,nan,0.0016820313401198915,nan
127,-0.36482141704162274,nan,0.06003655783342921,nan,0.0012561435844395546,nan
128,-0.3808504886801852,nan,0.060510604673576364,nan,0.0010788705351455026,nan
129,-0.45211375804965026,nan,0.06119574426416455,nan,0.0017164126347655254,nan
130,-0.44650363311069313,nan,0.0617342360523749,nan,0.0016269783314186955,nan
131,-0.33786976889541104,nan,0.0620581026204314,nan,0.0008809183436464789,nan
132,-0.4035418687985312,nan,0.06249141142216191,nan,0.0013697783954099317,nan
133,-0.7321430265898402,nan,0.06381409088145758,nan,0.002825601140460484,nan
134,-1.0324584261496064,nan,0.06591045516338202,nan,0.005748159389918541,nan
135,-0.31270740773380623,nan,0.06616046446729189,nan,0.0012472860389255535,nan
136,-0.509061722370532,nan,0.06674596575728621,nan,0.001875456028606894,nan
137,-0.6063558264151058,nan,0.06755420623763503,nan,0.002029339971479246,nan
138,-0.47553120863536197,nan,0.06827297670480055,nan,0.0018734307155372362,nan
139,-0.47863453580922743,nan,0.0689568916847046,nan,0.0018967020300169957,nan
140,-0.4311795311149323,nan,0.06941041683740079,nan,0.002224622204483883,nan
141,-0.5591624479921888,nan,0.07042711953656429,nan,0.001975510971909901,nan
142,-0.3719788724627274,nan,0.07082469725631942,nan,0.0012120926972654686,nan
143,-0.443053894970653,nan,0.07141658094458256,nan,0.0018032513099815227,nan
144,-0.4632528567373246,nan,0.0721611365978867,nan,0.0017992877966899817,nan
145,-0.7283358752083342,nan,0.07303534118951105,nan,0.00319617793875681,nan
146,-0.5675717476967104,nan,0.07394445386852781,nan,0.0018122993175833553,nan
147,-0.5728322291666137,nan,0.0746664075954158,nan,0.00229701863504852,nan
148,-0.5208326454082057,nan,0.07547245623757254,nan,0.001862121510058429,nan
149,-0.3569863952852547,nan,0.07595553948494019,nan,0.0014395946097156432,nan
150,-0.3710284161697737,nan,0.07626102955619621,nan,0.001394801695303526,nan
151,-0.5146728074988878,nan,0.07684656675683472,nan,0.0016046206042537687,nan
152,-0.4768620095284762,nan,0.07734180932883636,nan,0.0017713966135793054,nan
153,-0.4298736570858758,nan,0.0778774136173574,nan,0.0015831105622774073,nan
154,-0.33813557698324226,nan,0.07813361728334697,nan,0.001259614874583624,nan
155,-0.47566672073391303,nan,0.07866025642024246,nan,0.001570844843925001,nan
156,-0.5481437295903532,nan,0.07925121723197467,nan,0.001966914988070193,nan
157,-0.6973449900737183,nan,0.08064377126249692,nan,0.002853167016922797,nan
158,-0.42165425106797955,nan,0.08117699111314744,nan,0.0013798315044266033,nan
159,-0.3578614020056315,nan,0.081493887279045,nan,0.001072834039018469,nan
160,-0.3046733050949308,nan,0.0817455742205755,nan,0.0012276805527683637,nan
161,-0.4058335230387743,nan,0.08224257680119623,nan,0.001503689313220166,nan
162,-0.414814058567492,nan,0.08257239768806474,nan,0.001182822220427369,nan
163,-0.6526073079673567,nan,0.08363522156458102,nan,0.0029413820727218886,nan
164,-0.3176541373644561,nan,0.08406388975550708,nan,0.0013074759242561042,nan
165,-0.8725650119043874,nan,0.08566152018205868,nan,0.003694204118666787,nan
166,-0.36370820911088314,nan,0.08592314781811204,nan,0.001239068561522113,nan
167,-0.4214587426344347,nan,0.0861735619345257,nan,0.0017766976423615438,nan
168,-0.5469243936228382,nan,0.0871573856136324,nan,0.0018087111875157655,nan
169,-0.5016007330712432,nan,0.08796025427431635,nan,0.0019361018350547452,nan
170,-0.322868770821576,nan,0.08821832079619708,nan,0.0012424394306199274,nan
171,-0.7782661325353724,nan,0.08960892213512998,nan,0.003423108912402684,nan
172,-0.5221869409442943,nan,0.09043264489431128,nan,0.0018750134828143512,nan
173,-0.32127014092697964,nan,0.0906293700323212,nan,0.0010552733076183692,nan
174,-0.747290183287202,nan,0.0919528930329732,nan,0.0029697201810842872,nan
175,-0.4096885221377386,nan,0.09243555521657407,nan,0.0015985042948065376,nan
176,-0.39567080893509404,nan,0.09302197713556834,nan,0.0015319847366895855,nan
177,-0.44960946486244413,nan,0.09366335598417916,nan,0.0015198073921860148,nan
178,-0.5058093499039206,nan,0.09444027389700456,nan,0.002050937059256427,nan
179,-0.2932002149614553,nan,0.09471200789618749,nan,0.0009381672186533564,nan
180,-1.145174499371651,nan,0.09711681790610961,nan,0.00548587786439959,nan
181,-0.6475594336937243,nan,0.0981671760742596,nan,0.0027124680935665143,nan
182,-0.5229431791120676,nan,0.0987976498172052,nan,0.0016602317838000282,nan
183,-0.41048647172214137,nan,0.09902715767897505,nan,0.0011412941131333709,nan
184,-0.6148464592065164,nan,0.10009530340206835,nan,0.00248051342608465,nan
185,-1.2313768649659875,nan,0.10284742198514105,nan,0.007084835038962279,nan
186,-0.42776835477408964,nan,0.10310464801730743,nan,0.0017123136029075078,nan
187,-0.7257536548966905,nan,0.10439189532423954,nan,0.0038853731591473734,nan
188,-0.42335968679717845,nan,0.1047792851884523,nan,0.0019975834868494243,nan
189,-0.7235351567482669,nan,0.10597486087517516,nan,0.002821463617953003,nan
190,-0.9299790546052519,nan,0.10788109483652057,nan,0.004047215574436276,nan
191,-0.5254552977279185,nan,0.10870140141651842,nan,0.0017601888706797481,nan
192,-0.9148437943748408,nan,0.1103997548703475,nan,0.00400054405555061,nan
193,-0.349637081750678,nan,0.11063943853940443,nan,0.001023903676586591,nan
194,-0.5893819948555169,nan,0.11163769129985239,nan,0.002446105980055281,nan
195,-0.33875435949804306,nan,0.11190923934545974,nan,0.0012144973272817418,nan
196,-0.29854504113476843,nan,0.11216882887935568,nan,0.0011614615018337728,nan
197,-0.6671647965873954,nan,0.11341629350810678,nan,0.002646380477953772,nan
198,-0.7235921704096995,nan,0.1146050013792009,nan,0.0029796419088222535,nan
199,-0.6470732979626175,nan,0.11551304498137648,nan,0.0029806273891365012,nan
200,-0.428053183957526,nan,0.11596016671599281,nan,0.0018103556698524335,nan
201,-0.6986470911710337,nan,0.11706908065448682,nan,0.0026118410676671706,nan
202,-0.5606518304119398,nan,0.11790117538619344,nan,0.0023187355252912685,nan
203,-0.49103863096399447,nan,0.11867803411192192,nan,0.0015225718166692003,nan
204,-0.4239020671723295,nan,0.11915402298075939,nan,0.001614472607168211,nan
205,-0.3354563815021074,nan,0.11938447449270859,nan,0.0012945414011808316,nan
206,-0.7110132616819045,nan,0.12043833723276742,nan,0.0027342975034392114,nan
207,-0.6675930166406858,nan,0.12166560214512465,nan,0.002537608526770427,nan
208,-0.45893537743171275,nan,0.1222802236033496,nan,0.0019340636631927745,nan
209,-0.48741930470923545,nan,0.12304674754686877,nan,0.001723034460661307,nan
210,-0.5618228024592752,nan,0.12381120481597142,nan,0.0019977372389109564,nan
211,-0.332350824006243,nan,0.12416215122777487,nan,0.001187634316583579,nan
212,-0.3837155760487497,nan,0.1245844696522979,nan,0.0013339913908370746,nan
213,-0.5975777086844659,nan,0.12536865171634326,nan,0.00207149419981619,nan
214,-0.3741902718331928,nan,0.12588892463539295,nan,0.0013200984171501183,nan
215,-0.4620752270896062,nan,0.12658585983081372,nan,0.0018143699176775565,nan
216,-0.46053307076373573,nan,0.12728197521117451,nan,0.0017813515933392773,nan
217,-0.5307293955594998,nan,0.1281553859877053,nan,0.002449433440658126,nan
218,-0.36116475913662993,nan,0.12839223528382443,nan,0.0012457646324583358,nan
219,-0.40636638814321907,nan,0.1288405871565282,nan,0.0011967128031628907,nan
220,-0.41088063623321214,nan,0.12923655013143906,nan,0.0015806587390291469,nan
221,-0.5555011222517139,nan,0.1300647555700281,nan,0.0018281619457148337,nan
222,-0.537607525426231,nan,0.1308799464512105,nan,0.0020909938544462934,nan
223,-0.3915804027091422,nan,0.13134400207124558,nan,0.00172139597894942,nan
224,-0.48753541091402997,nan,0.13184986164748194,nan,0.0018126806250318406,nan
225,-0.4688250826374414,nan,0.13244119429992945,nan,0.001803438237515176,nan
226,-0.5721517116696944,nan,0.13322863247551242,nan,0.002003880406134655,nan
227,-0.32115897152566786,nan,0.1335278491503237,nan,0.0013509985898010916,nan
228,-0.45452180460144614,nan,0.13395023565104738,nan,0.0013114059847484543,nan
229,-0.6089620518651258,nan,0.1348068347218813,nan,0.0022267375180694215,nan
230,-0.7782749083971434,nan,0.1361944960476708,nan,0.0032675738302964494,nan
231,-0.421514722101948,nan,0.1366913988643551,nan,0.0016183127762245703,nan
232,-0.6332824978788898,nan,0.13769109456653417,nan,0.0029233372854513264,nan
233,-0.5967670304818573,nan,0.13860408057688245,nan,0.002550251932969428,nan
234,-0.3409388622542008,nan,0.13896400669955916,nan,0.0010798515808028253,nan
235,-0.500031380941421,nan,0.13955526084065317,nan,0.0018557189403571807,nan
236,-0.42303217541597676,nan,0.1399839580351516,nan,0.0017385368546937916,nan
237,-0.8559334976031634,nan,0.14188315125431064,nan,0.003735307890069749,nan
238,-0.4674221448841631,nan,0.1425217648903414,nan,0.001489002616582045,nan
239,-0.8827390088654482,nan,0.144382758004388,nan,0.003515183314015045,nan
240,-0.6426358071232141,nan,0.1454594968814938,nan,0.0024559656921342237,nan
241,-0.3624775359394792,nan,0.14580395772001542,nan,0.0014418383520897213,nan
242,-0.3949828836332171,nan,0.14630043040455537,nan,0.0014607142014344224,nan
243,-0.41040284120347187,nan,0.14668460869594108,nan,0.0014572359510992134,nan
244,-0.37144719483052757,nan,0.14704486361738214,nan,0.001353498099175248,nan
245,-0.4113993273401352,nan,0.14742648099341113,nan,0.001526318708864009,nan
246,-0.4799758041604638,nan,0.14799628645286686,nan,0.0016536779165390498,nan
247,-0.7832015027103628,nan,0.14952574160416895,nan,0.003237740329932562,nan
248,-0.39675846128682823,nan,0.14979415306545216,nan,0.0016274443097284914,nan
249,-0.3893043040821965,nan,0.15009817248107718,nan,0.0014353558148044677,nan
250,-0.45247331403074514,nan,0.15064126717211898,nan,0.0017441050114530216,nan
251,-0.4341301167300889,nan,0.15115739309856033,nan,0.0012932134959726075,nan
252,-0.4895973638058921,nan,0.15173492606254735,nan,0.0020610013117774357,nan
253,-0.36235446448096664,nan,0.1520329479213724,nan,0.0011094455719335042,nan
254,-0.5504778409418173,nan,0.152824761286481,nan,0.0020057509912868,nan
255,-0.3844147518892395,nan,0.1531167314490503,nan,0.001591470811365993,nan
256,-0.6308868852551375,nan,0.15418260314984927,nan,0.0030436570178844196,nan
257,-0.39925732879073905,nan,0.15454939132198955,nan,0.0014836684555150903,nan
258,-0.6587097456874528,nan,0.15557556250574103,nan,0.0028769396200217802,nan
259,-0.4137830291301483,nan,0.15595932746171323,nan,0.0014060344096410802,nan
260,-0.5000810335248409,nan,0.15649711599976965,nan,0.0019241720371589647,nan
261,-0.42545426379978635,nan,0.1570536631677667,nan,0.001541821894017307,nan
262,-0.2807193268986891,nan,0.1572507958243386,nan,0.0011662947458090565,nan
263,-0.5703740161347508,nan,0.15799713276054514,nan,0.002469896183305271,nan
264,-0.3351266633222184,nan,0.15825080835405161,nan,0.0011474977604383572,nan
265,-0.5104257063594547,nan,0.15885667578555612,nan,0.0018377691310144503,nan
266,-0.6051872567944359,nan,0.15983658248949809,nan,0.0020996607417780155,nan
267,-0.5594640734930671,nan,0.16065327822374478,nan,0.0020656335644416175,nan
268,-0.3332684127862746,nan,0.1609372504237329,nan,0.0014359477931208166,nan
269,-0.5336732138123591,nan,0.16172340657221274,nan,0.0017412684754251266,nan
270,-0.4855645524005587,nan,0.1621813215374676,nan,0.0021291561777019804,nan
271,-0.4546374947359393,nan,0.1628034301107758,nan,0.0017115414948560839,nan
272,-0.39666553373450586,nan,0.16316600727197342,nan,0.0017192228451878696,nan
273,-0.8206637823677504,nan,0.16454418815722735,nan,0.003046927009099721,nan
274,-0.4316352660808218,nan,0.16511323857242494,nan,0.0014492823660561904,nan
275,-0.3533630477402898,nan,0.1653110622340084,nan,0.0013059835257680779,nan
276,-0.5937026285925673,nan,0.1660077625880412,nan,0.0021118953058950657,nan
277,-0.4045055833548255,nan,0.16659020138402583,nan,0.0012181532803372454,nan
278,-0.40515032834436715,nan,0.16686002609394718,nan,0.001685393223020055,nan
279,-0.4213163825361481,nan,0.16748815534485176,nan,0.0013587841402429581,nan
280,-0.46754258804633025,nan,0.16778429903113137,nan,0.002010579932769863,nan
281,-0.39125101562681314,nan,0.16823230436860398,nan,0.0014063234799271444,nan
282,-0.42699170265378605,nan,0.16852829248474413,nan,0.0015567400172237461,nan
283,-0.2916133790422041,nan,0.1686964565090275,nan,0.0011799427052753496,nan
284,-0.39908206254996725,nan,0.16910804461951576,nan,0.0018287039312126442,nan
285,-0.41664053904228454,nan,0.1696271326262777,nan,0.0014859808134822753,nan
286,-0.515980185970634,nan,0.17037895774000203,nan,0.002268167830397407,nan
287,-0.3696327183281844,nan,0.1708396067949313,nan,0.0014595498928253613,nan
288,-0.5281739009457685,nan,0.1715684968308026,nan,0.0019888108746371944,nan
289,-0.44795043161955517,nan,0.17216782817204346,nan,0.001561835034022241,nan
290,-0.5036390761827688,nan,0.17272179759300343,nan,0.0018725622193405415,nan
291,-0.395436393630225,nan,0.17318272056304096,nan,0.001354646410014328,nan
292,-0.6263152437336832,nan,0.17417685743561642,nan,0.0023196428138301662,nan
293,-0.6348340263191546,nan,0.17517763046285056,nan,0.0025787954003990295,nan
294,-0.4165715803279698,nan,0.17556124815160906,nan,0.001561895711103163,nan
295,-0.28536825905003715,nan,0.17585978886506848,nan,0.0011483164559476966,nan
296,-0.5012027501470829,nan,0.17649301528886635,nan,0.0020315602429581063,nan
297,-0.47064641456846457,nan,0.17691434414428991,nan,0.0015701125385054273,nan
298,-0.44188811550824186,nan,0.17747284923348916,nan,0.001713165081137072,nan
299,-0.33799779479438374,nan,0.1777097539664737,nan,0.001101209044451767,nan
300,-0.5490954743455184,nan,0.1786332522860702,nan,0.0020026296608700363,nan
301,-0.48902440350276527,nan,0.17941396126118653,nan,0.0017994785795074299,nan
302,-0.3220460012649156,nan,0.17980552593828142,nan,0.0013755640716091237,nan
303,-0.3933112128668611,nan,0.18028885859019625,nan,0.001810136769157221,nan
304,-0.48807659831442834,nan,0.18084039482730818,nan,0.001699290346341353,nan
305,-0.4777036129786475,nan,0.18150477140942275,nan,0.002091656428851961,nan
306,-0.3968916740265355,nan,0.18195602976861067,nan,0.00205102667699415,nan
307,-0.2712611314745679,nan,0.18218209256966814,nan,0.0013435546182392524,nan
308,-0.3067664421010934,nan,0.18234458428055822,nan,0.0012559242940225846,nan
309,-0.4086102311392228,nan,0.18294190977017027,nan,0.00151043836598603,nan
310,-0.6119039888303748,nan,0.18387318159995591,nan,0.0024162577215224215,nan
311,-0.35126285675856983,nan,0.1841707244631516,nan,0.0013212040054638378,nan
312,-0.4001457538734223,nan,0.18451720300570074,nan,0.001654304994030788,nan
313,-0.49826194196116247,nan,0.18503475909009526,nan,0.0017546871208361091,nan
314,-0.8092804454737521,nan,0.1865425647232923,nan,0.0034411365247176786,nan
315,-0.44382022115973657,nan,0.1871035541457514,nan,0.001458776571288363,nan
316,-0.48415325663812336,nan,0.18762784509008718,nan,0.0017487330670303569,nan
317,-0.7463512249155199,nan,0.18894956285022738,nan,0.0030786630901786373,nan
318,-0.4341074088204841,nan,0.18941500331120478,nan,0.001421999186898716,nan
319,-0.4001445691383599,nan,0.18966596096191338,nan,0.0017282289188478585,nan
320,-0.5700953029847494,nan,0.19049835805852847,nan,0.002382648385664092,nan
321,-0.3406671249144268,nan,0.19074319284338537,nan,0.0014718542708338845,nan
322,-0.5659822692742902,nan,0.19158328642922412,nan,0.0019037205926771838,nan
323,-0.5104085187304234,nan,0.1923032709494696,nan,0.002000880132230639,nan
324,-0.6913897173046836,nan,0.19347038782389983,nan,0.0027913046643057438,nan
325,-0.31716020459932515,nan,0.19366419412325522,nan,0.0011772474225705135,nan
326,-0.44873363438269553,nan,0.19409962248070972,nan,0.001606646004838203,nan
327,-0.5300788245133521,nan,0.19474799061017853,nan,0.0022287179601385445,nan
328,-0.35414437042303815,nan,0.19502941199576784,nan,0.0012793143913960292,nan
329,-0.4135009439447549,nan,0.1953717309322251,nan,0.0018672475673921784,nan
330,-0.5912456231169214,nan,0.19609803967513126,nan,0.002046335611679073,nan
331,-0.48862616814595683,nan,0.1968827297103406,nan,0.0014389663808959405,nan
332,-0.3561609605381503,nan,0.19710679918457538,nan,0.0011639765554075704,nan
333,-0.4854549309368432,nan,0.19768576719926745,nan,0.0021756054053057397,nan
334,-0.47764012082941365,nan,0.19818542039846015,nan,0.0016125608245683835,nan
335,-0.3088724095771055,nan,0.19836255055887292,nan,0.0012085161050627439,nan
336,-0.4090359448561018,nan,0.1986942412527708,nan,0.0017913857149984373,nan
337,-0.5319740618198,nan,0.19943174811594547,nan,0.001959378717329962,nan
338,-0.418970757494435,nan,0.19988509239226404,nan,0.001594952501547875,nan
339,-0.3616033311824941,nan,0.20016320757030343,nan,0.001647535249130929,nan
340,-0.4845823957519336,nan,0.20088143210124793,nan,0.0015448630500527008,nan
341,-0.3505098318035887,nan,0.20114066721377152,nan,0.0013988405335118464,nan
342,-0.4762878386439371,nan,0.2016260039645585,nan,0.0015607096572585976,nan
343,-0.6828893994159921,nan,0.20258755172251136,nan,0.0030774843988816123,nan
344,-0.6581196326946073,nan,0.20368481723309345,nan,0.0027313680132527176,nan
345,-0.4006349588522877,nan,0.20394305114911926,nan,0.0012956805381612055,nan
346,-0.3848446955047813,nan,0.20429390606592768,nan,0.0013170032097412645,nan
